id,ley,resumen,ciudad,fecha_aprobacion,fecha_promulgacion,url,tema,subtemas,latitud,longitud
lp_33,00578,"RECURSOS LEGALES.- Se Ratifica la adjudicación a título oneroso efectuada mediante Resolución Municipal N° 327/1974 de 18 de febrero de 1974, de un (1) lote de terreno en favor del señor Gabino Silva Mamani, ubicado en la zona de San Juan Lazareto de esta ciudad; registrado dentro de una superficie mayor en Oficinas de Derechos Reales a nombre del Gobierno Autónomo Municipal de La Paz bajo la Matrícula de Folio Real N° 2.01.0.99.0052480.",La Paz,05/11/2025,05/11/2025,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2025/LM_250009_2025_00578.pdf,suelo y vivienda,Reversión de bienes inmuebles de la alcaldía a otras organizaciones de la sociedad,-16.48591524,-68.12905792
lp_34,00579,"ESPECTÁCULOS PÚBLICOS.- Artículo 1. (Objeto). La presente Ley Municipal Autonómica tiene por objeto prohibir el incluir a los animales silvestres y domésticos en espectáculos circenses y otros públicos dentro el Municipio de La Paz, estableciendo protocolos de verificación en las autorizaciones de uso de espacios públicos para garantizar el cumplimiento de normativas de protección animal.",La Paz,23/10/2025,23/10/2025,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2025/LM_250009_2025_00579.pdf,cuidado de animales,proteccion animal,,
lp_35,00581,"TÉCNICO JURÍDICO.- Se Modifica el Artículo Segundo de la Ley Municipal Autonómica N° 219 de 31 de enero de 2017, Ley de Autorización de Enajenación a Título Oneroso del predio de propiedad del Gobierno Autónomo Municipal de La Paz, inmerso en la Planimetría de Sustitución Unidad Vecinal Mariscal Santa Cruz, Sector Fe y Alegría de la zona La Portada en favor de los señores Saturnina Condori de Sullca y Angel Ancelmo Sullca Apaza.",La Paz,10/11/2025,10/11/2025,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2025/LM_250009_2025_00581.pdf,suelo y vivienda,Reversión de bienes inmuebles de la alcaldía a otras organizaciones de la sociedad,-16.489533744670688,-68.16441962675326
lp_36,00583,"TÉCNICO JURÍDICO.- Se Ratifica la adjudicación a título oneroso realizada mediante la Ordenanza Municipal HAM N° 142/76 de fecha 02 de noviembre de 1976, de un (1) lote de terreno, ubicado en Villa San Isidro Coripujio, Villa San Antonio.",La Paz,26/11/2025,26/11/2025,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2025/LM_250009_2025_00583.pdf,suelo y vivienda,Reversión de bienes inmuebles de la alcaldía a otras organizaciones de la sociedad,-16.51027343266424,-68.10575502209007
lp_37,00512,TÉCNICO JURÍDICO.- Quedan abrogadas todas las normas contrarias a la presente Ley Municipal Autonómica.,La Paz,30/11/2023,11/04/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00512.pdf,administracion publica,Modificaciones a marco regulatorio,,
lp_38,00513,"TÉCNICO JURÍDICO.- Se REFRENDA el Artículo 1 de la Resolución Ejecutiva Nº 564/2022 de 10 de agosto de 2023, por la cual el Alcalde Municipal de La Paz declaré SITUACIÓN DE EMERGENCIA en las zonas Urbanización Cervecería, VallE Metropolitano, Valle de las Flores ""B"" Amor de Dios, Antena Entel, Ciudad del Niño Valle de Las Flores, Santa Rosa de Callapa y Said Cruz Pata.",La Paz,08/12/2023,17/01/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00513.pdf,gestión de riesgos,"emergencia municipal por lluvias, inundaciones y deslizamientos",-16.503856802846766,-68.09629050276892
lp_39,00514,TÉCNICO JURÍDICO.- Se Abrogar el Decreto Municipal Nº 033/2023 de 07 de diciembre de 2023.,La Paz,14/12/2023,20/03/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00514.pdf,administracion publica,Modificaciones a marco regulatorio,,
lp_40,00515,"TÉCNICO JURÍDICO.- Tiene por Objeto La presente Ley Municipal Autonómica tiene por objeto, crear un fondo presupuestario para cubrir los servicios de servidores públicos con inamovilidad laboral en el Concejo Municipal del Municipio de La Paz, de modo que se pueda garantizar el bienestar y estabilidad laboral de los mismos y respetar los techos presupuestarios de las Comisiones,Direcciones y Directiva del Concejo Municipal de La Paz, sin reducir el presupuesto ya establecido de las mismas.",La Paz,30/01/2024,11/04/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00515.pdf,administracion publica,salarios y beneficios sociales de servidores públicos,,
lp_41,00516,"DECLARACIÓN ESTADO DE EMERGENCIA.- Se REFRENDA la Resolución Ejecutiva Nº 182/2024 de 10 de marzo de 2024,por la cual el Alcalde Municipal de La Paz DECLARÓ SITUACIÓN DE EMERGENCIA Y ALERTA ROJA EN EL MUNICIPIO DE LA PAZ.",La Paz,10/03/2024,12/03/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00516.pdf,gestión de riesgos,"emergencia municipal por lluvias, inundaciones y deslizamientos",,
lp_42,00517,TÉCNICO JURÍDICO.- LA PRESENTE LEY MUNICIPAL TIENE POR OBJETO MODIFICAR LA LEY MUNICIPAL AUTONÓMICA DE ACTIVIDADES EN CELEBRACIÓN DE SEMANA SANTA EN EL MUNICIPIO DE NUESTRA SEÑORA DE LA PAZ(TEXTO ORDENADO DE LAS LEYES MUNICIPALES Nº74-303).,La Paz,12/03/2024,20/03/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00517.pdf,"patrimonio, cultura y turismo",Efemérides y festividades,-16.495648232880324,-68.13351027790993
lp_43,00518,"VARIOS CULTURALES.- La presente Ley Municipal Autonómica tiene por objeto crear la Ruta Turística en el Distrito Rural Nº 22 de Hampaturi, cuyo recorrido comprenderá los siguientes sitios: Capilla Carpani, Cascadas de Harnpaturi, Restos Precolombinos de Jachapacheta,Cerro Huayllataparnpa y Laguna Kunka Huikara, así como la creación de la Ruta Turística para los rituales ancestrales referidos al 21 de Junio (Año Nuevo Andino Amazónico Chaqueño).",La Paz,09/04/2024,07/05/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00518.pdf,"patrimonio, cultura y turismo",Preservación del patrimonio o difusión de las artes,-16.416229297264383,-68.02100744392284
lp_44,00519,PATRIMONIO TANGIBLE E INTANGIBLE.- Se Declarar Patrimonio Cultural Inmaterial del Municipio de La Paz a la Heladería SPLENDID S.R.L.,La Paz,17/04/2024,07/05/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00519.pdf,"patrimonio, cultura y turismo",Declaración de patrimonio tangible o intangible,,
lp_45,00520,"APROBAR REFORMULADO PLAN OPERATIVO ANUAL Y PRESUPUESTO MAYO 2024 DEL GOBIERNO AUTÓNOMO MUNICIPAL DE LA PAZ, CUYO DETALLE SE EXPONE EN EL INFORME SMP - DES- Nº 10/2024, MODIFICACIONES AL POA MAYO 2024, ELABORADO POR LA SECRETARIA MUNICIPAL DE PLANIFICACIÓN E INFORME MODIFICACIONES PRESUPUESTARIAS SMFIN/DGF/UP Nº 072/2024 ELABORADO POR LA SECRETARIA MUNICIPAL DE FINANZAS, DOCUMENTOS QUE FORMAN PARTE INDISOLUBLE DE LA PRESENTE LEY MUNICIPAL AUTONÓMICA.",La Paz,14/06/2024,14/06/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00520.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
lp_46,00521,"PATRIMONIO TANGIBLE E INTANGIBLE.- Se declara al pan ""Marraqueta"" como Patrimonio Cultural del Municipio de La Paz.",La Paz,26/06/2024,28/06/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00521.pdf,"patrimonio, cultura y turismo",Declaración de patrimonio tangible o intangible,,
lp_47,00522,"SÍMBOLOS PATRIOS Y EMBLEMA MUNICIPAL.- La presente Ley Municipal Autonómica tiene por objeto disponer el embanderamiento en los inmuebles públicos, privados, y bienes municipales de dominio público del municipio de La Paz con carácter obligatorio, durante todos los días del mes de julio de cada año.",La Paz,26/06/2024,28/06/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00522.pdf,"patrimonio, cultura y turismo",Preservación del patrimonio o difusión de las artes,,
lp_48,00523,"BIENES MUNICIPALES.- Se Autoriza la Enajenación a Título Oneroso de ochenta y ocho (88) predios de propiedad del Gobierno Autónomo Municipal de La Paz, inmersos dentro de un área mayor de 1.379.836,33m2 registrada en Oficina de Derechos Reales bajo la Matrícula de Folio Real Nº 2.01.0.99.0023954 ubicados en la zona Villa de Las Nieves del Macro Distrito ID Periférica, a favor de igual número de beneficiarios, que se detallan en el Anexo I que forma parte integrante e indisoluble de la presente Ley Municipal Autonómica.",La Paz,10/07/2024,17/08/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00523.pdf,suelo y vivienda,Reversión de bienes inmuebles de la alcaldía a otras organizaciones de la sociedad,-16.448508,-68.142681
lp_49,00524,"TÉCNICO JURÍDICO.- Se Autoriza la Enajenación a Título Oneroso de quince (15) predios de propiedad del Gobierno Autónomo Municipal de La Paz, inmersos dentro de un área mayor de 1.379.836,33m2 registrada en Oficina de Derechos Reales bajo la Matrícula de Folio Real Nº 2.01.0.99.0023954 ubicados en la Remodelación Las Nieves Anexo Salome del Macro Distrito III Periférica, a favor de igual número de beneficiarios que se detallan en el Anexo I que forma parte integrante e indisoluble de la presente Ley Municipal.",La Paz,10/07/2024,20/08/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00524.pdf,suelo y vivienda,Reversión de bienes inmuebles de la alcaldía a otras organizaciones de la sociedad,-16.448508,-68.142681
lp_50,00525,"TÉCNICO JURÍDICO.- El Órgano Ejecutivo Municipal, en el marco legal vigente deberá realizar todas las acciones necesarias para dar cumplimiento al mandato constitucional de prestación de los servicios básicos de agua potable y alcantarillado, para lo cual ejercerá las acciones necesarias ante las autoridades competentes para cumplir los trámites y requisitos exigidos para reasumir la prestación de estos servicios a través del Servicio Autónomo Municipal de Agua Potable y Alcantarillado- SAMAPA, empresa creada con ese objeto de la prestación de esos servicios.",La Paz,10/07/2024,17/09/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00525.pdf,servicios básicos,agua potable,,
lp_51,00526,"TÉCNICO JURÍDICO.- La Presente Ley Municipal Autonómica tiene por objeto modificar la Ordenanza Municipal G.A.M.L.P Nº 259/2015 de fecha 20 de mayo de 2015, elevada a rango de Ley mediante Ley Municipal Autonómica G.A.M.L.P. Nº 238 promulgada en fecha 24 de mayo de 2017.",La Paz,10/07/2024,13/08/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00526.pdf,administracion publica,Modificaciones a marco regulatorio,,
lp_52,00527,"TÉCNICO JURÍDICO.- Se Abroga el Decreto Municipal Nº 034/2023 de 07 de diciembre de 2023, quedando sin efecto legal alguno.",La Paz,10/07/2024,07/08/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00527.pdf,administracion publica,Modificaciones a marco regulatorio,,
lp_53,00528,"TÉCNICO JURÍDICO.- La presente Ley Municipal Autonómica tiene por objeto modificar la Ley Municipal Autonómica Nº 012 de ""Creación de Impuestos Municipales"" de 3 de noviembre de 2011.",La Paz,11/07/2024,19/08/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00528.pdf,administracion publica,Modificaciones a marco regulatorio,,
lp_54,00529,"BIENES MUNICIPALES.- Se Ratifica la adjudicación a titulo oneroso efectuada mediante Ordenanza Municipal Nº 108/95 de 12 de septiembre de 1995 de un (1) lote de terreno ubicado en la Región ""La Portada"", proximidades del Cementerio General; registrado dentro de una superficie mayor en Oficina de Derechos Reales a nombre del Gobierno Autónomo Municipal de La Paz bajo la Matrícula de Folio Real Nº2.01.O.99.0023353.",La Paz,11/07/2024,13/08/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00529.pdf,suelo y vivienda,Reversión de bienes inmuebles de la alcaldía a otras organizaciones de la sociedad,-16.491431,-68.168759
lp_55,00530,"PATRIMONIO TANGIBLE E INTANGIBLE.- Se Declara Patrimonio Cultural del Municipio de La Paz a la ""Llajwa"".",La Paz,30/07/2024,17/08/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00530.pdf,"patrimonio, cultura y turismo",Declaración de patrimonio tangible o intangible,,
lp_56,00531,"TÉCNICO JURÍDICO.- La presente Ley tiene por objeto establecer las bases, lineamientos, y directrices para la conformación de Alianzas Público Privadas, entre el Gobierno Autónomo Municipal de La Paz, entidades descentralizadas y/ o empresas municipales en el marco de sus competencias con Personas naturales o jurídicas, nacionales o extranjeras con representación legal en el país y/ o actores económicos productivos legalmente constituidos.",La Paz,30/07/2024,13/08/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00531.pdf,administracion publica,Alianzas publicas y privadas,,
lp_57,00532,"TÉCNICO JURÍDICO.- Se Queda abrogado en su totalidad el Decreto Municipal Nº 11/2024 de 24 de abril de 2024 y el ""Reglamento de Control al Expendió y/ o Consumo de Bebidas Alcohólicas"" y sus Anexos ""A"" y ""B"" que aprueba.",La Paz,30/07/2024,09/10/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00532.pdf,seguridad,Bebidas alcohólicas,,
lp_58,00533,"TÉCNICO JURÍDICO.- Se Suspende la ejecución del Fondo Editorial Municipal ""Pensamiento Paceño"" para la gestión 2024.",La Paz,14/08/2024,03/09/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00533.pdf,"patrimonio, cultura y turismo",Financiamiento para el patrimonio y promoción de las culturas,,
lp_59,00534,"TÉCNICO JURÍDICO.- Se Ratifica la adjudicación a Título Oneroso efectuada mediante Resolución Municipal Nº 409/82 de 29 de marzo de 1982, de un (1) lote de terreno Nº 151 de la manzana ""W"" con una superficie de 210,00 m2, ubicado en la entonces Urbanización San Juan Lazareto, actualmente en la calle Pedro Tarifa Nº S/N - Calle 5 Santa Rosa, con código catastral Nº 006-1703-0005, inmerso en una superficie mayor registrado bajo la Matrícula de Folio Real Nº2.01.0.99.0058094.",La Paz,28/08/2024,30/09/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00534.pdf,suelo y vivienda,Reversión de bienes inmuebles de la alcaldía a otras organizaciones de la sociedad,-16.485056,-68.126184
lp_60,00535,"BIENES MUNICIPALES.- Se Autoriza la enajenación a título oneroso a favor de Asunta Corhuari Influentes con C.I. 6102139 L.P. del predio de propiedad del Gobierno Autónomo Municipal de La Paz, signado como el lote Nº 13, manzano B, inmerso en la Planimetría de la Remodelación ""Anexo Las Nieves Salome"", con una superficie de 201,32 m2, con Certificado de Registro Catastral Nº 001-0907-0005, inscrito en las oficinas de Derechos Reales bajo la Matrícula de Folio Real Nº 2.01.0.99.0023954,dentro de una superficie mayor.",La Paz,28/08/2024,19/09/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00535.pdf,suelo y vivienda,Reversión de bienes inmuebles de la alcaldía a otras organizaciones de la sociedad,-16.44801,-68.142915
lp_61,00536,"PATRIMONIO TANGIBLE E INTANGIBLE.- Se Declarar Patrimonio Histórico, Arquitectónico y Urbano del Municipio de La Paz, al inmueble emplazado en la Zona Belén, Macrodistrito I Cotahuma, Distrito Municipal 6.",La Paz,30/10/2024,05/12/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00536.pdf,"patrimonio, cultura y turismo",Declaración de patrimonio tangible o intangible,-16.49748266793027,-68.13744231845664
lp_62,00537,"PATRIMONIO TANGIBLE E INTANGIBLE.- Se Declara Patrimonio Histórico Arquitectónico y Urbano del Municipio de La Paz al Inmueble emplazado en la avenida Hernando Siles Nº168-5998 zona Alto Obrajes,Macrodistrito Municipal Nº 21 signado Código Catastral 017-0008-0004.",La Paz,06/11/2024,05/12/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00537.pdf,"patrimonio, cultura y turismo",Declaración de patrimonio tangible o intangible,-16.528553,-68.104246
lp_63,00538,"TÉCNICO JURÍDICO.- La presente Ley Municipal Autonómica tiene por objeto, establecer el régimen jurídico, técnico y administrativo para el funcionamiento de los puestos de venta de periódicos y de todo tipo de soportes de comunicación escrita y audiovisuales, mercancías de uso cotidiano, todos vinculados a la estrategia de mercado, ubicados y emplazados en vías y espacios públicos del Municipio de La Paz, empadronados y registrados en los sistemas del Gobierno Autónomo Municipal de La Paz.",La Paz,26/11/2024,10/12/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00538.pdf,comercio y mercados,"Puestos de venta, patentes y ocupación de la vía público",,
lp_64,00539,"APERTURA DE CUENTAS.- Se REFRENDA el Artículo 1 de la Resolución Ejecutiva Nº 684/2022 de 04 de octubre de 2022 que declaró situación de emergencia de la URBANIZACIÓN 23 DE MARZO ENTRE AVENIDA EDUARDO AVAROA, CALLE PRINCIPAL Y ÁREA DE PRESERVACIÓN CERRO DE ARUNTAYA.",La Paz,27/11/2024,19/12/2024,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2024/LM_7602_2024_00539.pdf,gestión de riesgos,"emergencia municipal por lluvias, inundaciones y deslizamientos",-16.495301198475975,-68.0745342994689
lp_65,00471,TÉCNICO JURÍDICO.- La presente Ley Municipal Autonómica tiene por objeto abrogar todas las disposiciones contenidas en el Decreto Municipal Nº 031/2021 de 30 de julio de 2021 firmado y emitido por el Alcalde Municipal de La'Paz Lic. Hernán Iván Arias Durán.,La Paz,12/11/2021,22/03/2022,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2023/LM_7602_2023_00471.pdf,administracion publica,Modificaciones a marco regulatorio,,
lp_66,00501,TÉCNICO JURÍDICO.- DE FOMENTO DE LA PREVENCIÓN Y CUIDADO DE LA SALUD BUCODENTAL y LA INSTAURACIÓN DE LA SEMANA DE SALUD BUCODENTAL EN EL MUNICIPIO DE LA PAZ.,La Paz,27/10/2022,29/06/2023,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2023/LM_7602_2023_00501.pdf,salud,salud bucodental,,
lp_67,00502,"TÉCNICO JURÍDICO.- Se tiene por objeto la prohibición de juego con agua en el Municipio de La Paz, a fin de salvaguardar y conservar el recurso hídrico orientado al desarrollo sostenible que produce, siendo de interés público y prioritario su conservación, como derecho fundamental de las presentes y futuras generaciones del ser humano para el desarrollo de la vida.",La Paz,14/02/2023,16/02/2023,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2023/LM_7602_2023_00502.pdf,medio ambiente,cuidado del agua en carnaval,,
lp_68,00503,TÉCNICO JURÍDICO.- Se tiene por objeto aprobar el PLAN TERRITORIAL DE DESARROLLO INTEGRAL (PTDI) PARA VIVIR BIEN DEL MUNICIPIO DE LA PAZ 2021-2025.,La Paz,14/02/2023,16/02/2023,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2023/LM_7602_2023_00503.pdf,suelo y vivienda,Planificación territorial y zonificación,,
lp_69,00504,TÉCNICO JURÍDICO.- Se tiene como objeto modificar la Ley Autonómica Municipal Nº 012/2011 de Creación de Impuestos Municipales de la Paz.,La Paz,14/03/2023,21/03/2023,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2023/LM_7602_2023_00504.pdf,administracion publica,Modificaciones a marco regulatorio,,
lp_70,00505,"TÉCNICO JURÍDICO.- La presente Ley Municipal tiene por objeto establecer el marco jurídico legal que visibilice y fortalezca el ejercicio pleno de los derechos y deberes de las juventudes del Municipio de La Paz, asi como la implementación de políticas publicas municipales en beneficio del sector, permitiendo un desarrollo integral y mejorando las condiciones para una vida digna, en el marco del vivir bien.",La Paz,21/04/2023,17/08/2023,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2023/LM_7602_2023_00505.pdf,niñez y juventud,Fortalecimiento de los derechos de la juventud,,
lp_71,00506,"TÉCNICO JURÍDICO.- Se Declara como prioritario para el Municipio Paceño el proyecto para la implementación de la ""FELCV INTEGRAL LA PAZ"", que beneficiara a todos los habitantes de! Municipio de La Paz",La Paz,23/05/2023,06/06/2023,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2023/LM_7602_2023_00506.pdf,suelo y vivienda,Reversión de bienes inmuebles de la alcaldía a otras organizaciones de la sociedad,-16.519994,-68.109655
lp_72,00507,"TÉCNICO JURÍDICO.- La presente Ley Municipal Autonómica tiene por objeto establecer la declaratoria de prioridad municipal de migración hacia una nueva tecnología del sistema de alumbrado publico vial en el Gobierno Autónomo Municipal de Nuestra Señora de La Paz, orientado a la mitigación de impacto al medio ambiente, contaminación lumínica y ahorro de energía eléctrica",La Paz,12/07/2023,14/08/2023,http://wsservicios.lapaz.bo/normativa_externa/ConsultaExternaDocumento.aspx?archivo=2023/LM_7602_2023_00507.pdf,medio ambiente,contaminación lumínica y ahorro de energía en alumbrado público,,
